query_user,query_user_name,neighbors,same_user_neighbors,other_user_neighbors,same_user_fraction,same_user_mean_age,other_user_mean_age,same_user_mean_raw_distance,other_user_mean_raw_distance,same_user_mean_instance_distance,other_user_mean_instance_distance
159,165,181800,97094,84706,0.5340704070407041,809.8369827177786,1417.7376809198877,90.72436578748135,107.14067153150665,0.3488462055927092,0.400826226175148
160,166,181800,85715,96085,0.47147964796479647,816.1511987400105,1127.5206744028724,372.228715989999,454.11092974300556,0.35781425394012223,0.4043158284088833
161,167,181800,172354,9446,0.9480418041804181,816.2480012068186,470.66779589244123,2619.4613233044147,3822.120600868175,0.3497937211456957,0.44188709941337906
162,168,181800,134225,47575,0.7383113311331133,751.4572099087353,1334.666358381503,233.58084217914902,313.0833088973542,0.318764448203084,0.447778681070004
163,169,181800,149747,32053,0.8236908690869087,683.8037489899631,1793.344273546938,243.45050297762805,340.13385931586333,0.34236317581519593,0.4702125008409787
164,170,181800,136979,44821,0.7534598459845985,989.5490549646296,1347.7568104236852,79.77497027958191,107.20450230512468,0.362713045823936,0.45569936497971963
165,171,181800,153421,28379,0.8438998899889989,841.420874586921,1212.9526762747103,126.15066981443819,164.4281932102659,0.2882733713125026,0.38092553669127927
166,172,181800,152647,29153,0.8396424642464246,847.5081462459137,1114.9129077624943,425.7832136268318,565.2164255713442,0.40743161932101446,0.4784796727931189
167,173,181800,108600,73200,0.5973597359735974,809.8486187845303,1013.4554098360655,150.7357188134167,242.00201795755189,0.30920362810225227,0.4116948025046639
168,174,181800,145647,36153,0.8011386138613862,818.2593256297761,1232.1891959173513,137.72209036751389,179.50578216096065,0.3244675947888006,0.4138277954837018
169,175,181800,159552,22248,0.8776237623762376,769.3052045728039,1207.7831715210357,742.1131495168254,1096.6525680969962,0.2421950489484969,0.41289356832869056
170,176,181800,125361,56439,0.6895544554455445,696.0377150788523,1280.963589007601,100.47973916794606,123.33193207665776,0.3216071598917471,0.37679412293557496
171,177,181800,167558,14242,0.9216611661166116,855.1187767817711,1208.6566493470018,514.1612528418477,679.7129286294773,0.34210065510890336,0.4829919237720382
172,178,181800,96669,85131,0.5317326732673268,609.9595940787636,1207.2709588751454,257.0457802224906,316.3416787535003,0.3906233219101153,0.4872718528404075
173,179,181800,160765,21035,0.8842959295929593,757.407097315958,1063.5428571428572,1532.7267589239386,1816.1741629464286,0.3082830199458471,0.38154333153784287
174,180,181800,114346,67454,0.628965896589659,713.7900057719553,1095.354463782726,65.06453631272973,84.046980932753,0.3103145227498733,0.3879069733687553
175,181,181800,132547,49253,0.7290814081408141,677.8139075195968,902.4502872921446,374.3134213123458,458.5112743844328,0.27624635718958435,0.3731924366819564
176,183,181800,128957,52843,0.7093344334433443,710.1524384097024,1173.1841114244082,126.72333969370254,158.73973355274234,0.33727842399097774,0.4246367746520845
177,184,181800,140399,41401,0.7722717271727173,787.1023582789052,1245.0476075457113,182.03669658312538,242.1746608267625,0.4413604394581781,0.5301990742889402
178,185,181800,138344,43456,0.7609680968096809,714.2329844445729,1101.3418630338733,105.33545380808361,143.6742654938761,0.2761205032717516,0.3870791819122166
179,186,181800,175789,6011,0.9669361936193619,697.4607057324406,1427.4749625686243,2151.371573263928,3337.1531506609626,0.2651863313381454,0.35838211324940383
180,187,181800,168889,12911,0.928982398239824,762.4981141459775,851.4878785531718,282.93035666203394,463.0482488583008,0.25087850620407365,0.43419103525811537
